recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
1788,967,39,2025-06-16,100,"Recommended based on good credit score, stable income",100,0.1708,87.5,declined,2025-07-26
1789,968,8,2025-06-27,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-08-02
1790,968,43,2025-07-03,88,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-10-03
1791,968,15,2025-06-30,100,"Recommended based on stable income, low credit utilization",100,0.1,66.67,pending,2025-08-31
1792,969,21,2025-06-03,81,Recommended based on low credit utilization,100,0.1,42.86,accepted,2025-08-11
1793,969,13,2025-06-21,100,Recommended based on low credit utilization,100,0.1,42.86,accepted,2025-09-18
1794,970,35,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1545,87.5,pending,2025-09-19
1795,971,3,2025-06-16,100,Recommended based on stable income,100,0.471,62.5,accepted,2025-08-16
1796,971,34,2025-06-10,83,Recommended based on stable income,100,0.471,62.5,pending,2025-10-05
1797,972,3,2025-06-23,100,Recommended based on stable income,100,0.3,66.67,pending,2025-08-02
1798,973,46,2025-06-22,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-10-01
1799,974,14,2025-05-18,95,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-07-23
1800,974,2,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,expired,2025-09-03
1801,974,41,2025-06-15,99,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-09-11
1802,975,3,2025-06-05,100,Recommended based on stable income,100,0.5,66.67,pending,2025-09-23
1803,976,3,2025-06-07,100,Standard recommendation,100,0.5,50.0,accepted,2025-08-03
1804,977,9,2025-07-14,100,"Recommended based on good credit score, high income",100,0.3718,90.91,pending,2025-07-16
1805,977,6,2025-06-28,100,"Recommended based on good credit score, high income",100,0.3718,90.91,declined,2025-10-09
1806,977,30,2025-06-07,100,"Recommended based on good credit score, high income",100,0.3718,90.91,pending,2025-07-18
1807,978,5,2025-05-25,100,Standard recommendation,100,0.95,62.5,accepted,2025-09-18
1808,978,29,2025-06-19,79,Standard recommendation,100,0.95,62.5,pending,2025-08-11
1809,978,34,2025-05-30,86,Standard recommendation,100,0.95,62.5,expired,2025-08-05
1810,979,27,2025-05-17,100,"Recommended based on good credit score, high income",100,0.6876,88.24,accepted,2025-10-11
1811,980,3,2025-07-13,100,"Recommended based on excellent credit score, high income",100,0.2355,89.47,pending,2025-09-09
1812,981,13,2025-06-20,99,Recommended based on stable income,100,0.5,50.0,pending,2025-10-01
1813,982,8,2025-07-09,100,"Recommended based on good credit score, high income",100,0.3,83.33,declined,2025-07-20
1814,983,30,2025-06-23,100,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-08-17
1815,983,10,2025-07-06,100,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-09-01
1816,984,15,2025-05-28,100,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-10-10
1817,984,42,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.5,100.0,pending,2025-10-11
1818,984,39,2025-07-10,100,"Recommended based on good credit score, stable income",100,0.5,100.0,declined,2025-09-04
1819,985,12,2025-05-29,100,Recommended based on low credit utilization,100,0.1,75.0,accepted,2025-08-10
1820,985,3,2025-06-17,100,Recommended based on low credit utilization,100,0.1,75.0,accepted,2025-08-29
1821,986,37,2025-06-26,100,"Recommended based on good credit score, stable income",100,0.1,87.5,pending,2025-10-13
1822,986,3,2025-05-25,100,"Recommended based on good credit score, stable income",100,0.1,87.5,pending,2025-08-15
1823,986,8,2025-06-28,100,"Recommended based on good credit score, stable income",100,0.1,87.5,declined,2025-07-30
1824,987,19,2025-07-05,100,"Recommended based on good credit score, stable income",100,0.5,88.89,accepted,2025-08-29
1825,987,34,2025-05-27,85,"Recommended based on good credit score, stable income",100,0.5,88.89,accepted,2025-07-22
1826,987,27,2025-05-25,93,"Recommended based on good credit score, stable income",100,0.5,88.89,pending,2025-07-21
1827,987,5,2025-06-02,100,"Recommended based on good credit score, stable income",100,0.5,88.89,pending,2025-09-25
1828,988,48,2025-07-03,100,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-10-11
1829,989,2,2025-06-18,100,"Recommended based on good credit score, high income",100,0.3,100.0,declined,2025-07-16
1830,990,37,2025-06-14,100,"Recommended based on high income, low credit utilization",100,0.2296,72.73,pending,2025-08-02
1831,991,50,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.3428,100.0,pending,2025-08-26
1832,991,35,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.3428,100.0,declined,2025-10-11
1833,992,2,2025-06-30,87,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,declined,2025-10-04
1834,993,42,2025-05-20,100,"Recommended based on good credit score, stable income",100,0.5,90.91,declined,2025-08-10
1835,994,15,2025-06-06,100,Recommended based on stable income,100,0.5,71.43,accepted,2025-07-28
1836,995,46,2025-05-26,100,"Recommended based on good credit score, stable income",100,0.1,85.71,declined,2025-08-28
1837,995,13,2025-07-04,100,"Recommended based on good credit score, stable income",100,0.1,85.71,accepted,2025-09-17
1838,995,8,2025-06-13,100,"Recommended based on good credit score, stable income",100,0.1,85.71,pending,2025-08-13
1839,996,47,2025-06-01,100,"Recommended based on excellent credit score, high income",100,0.2474,100.0,accepted,2025-09-01
1840,996,14,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.2474,100.0,declined,2025-09-12
1841,997,3,2025-07-09,100,Standard recommendation,100,0.3,50.0,pending,2025-08-22
1842,997,21,2025-07-04,97,Standard recommendation,100,0.3,50.0,declined,2025-08-21
1843,998,12,2025-07-15,94,Standard recommendation,100,0.3,71.43,pending,2025-07-17
1844,998,30,2025-07-13,86,Standard recommendation,100,0.3,71.43,declined,2025-08-12
1845,998,37,2025-06-28,100,Standard recommendation,100,0.3,71.43,expired,2025-08-14
1846,999,13,2025-05-19,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,accepted,2025-09-25
1847,999,3,2025-07-07,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,pending,2025-07-21
1848,1000,10,2025-06-05,82,Recommended based on low credit utilization,100,0.1602,73.33,expired,2025-09-24
1849,1001,3,2025-06-22,100,Standard recommendation,100,0.3,62.5,pending,2025-08-21
1850,1002,3,2025-06-21,100,Recommended based on low credit utilization,100,0.0,57.14,accepted,2025-09-27
1851,1003,37,2025-06-08,100,Recommended based on stable income,100,0.4359,77.78,expired,2025-08-19
1852,1003,33,2025-06-16,90,Recommended based on stable income,100,0.4359,77.78,pending,2025-08-15
1853,1004,10,2025-06-10,74,Recommended based on low credit utilization,100,0.1,75.0,declined,2025-09-05
1854,1004,21,2025-06-20,100,Recommended based on low credit utilization,100,0.1,75.0,declined,2025-08-14
1855,1005,12,2025-05-21,100,Recommended based on good credit score,100,0.3982,86.67,declined,2025-10-11
1856,1005,42,2025-06-05,82,Recommended based on good credit score,100,0.3982,86.67,declined,2025-08-19
1857,1006,38,2025-06-14,100,"Recommended based on good credit score, high income",100,0.1994,75.0,accepted,2025-07-23
1858,1006,12,2025-06-02,100,"Recommended based on good credit score, high income",100,0.1994,75.0,declined,2025-07-31
1859,1006,43,2025-05-25,100,"Recommended based on good credit score, high income",100,0.1994,75.0,accepted,2025-09-03
1860,1007,3,2025-07-13,100,Standard recommendation,100,0.3,25.0,pending,2025-08-27
1861,1008,3,2025-05-22,100,Standard recommendation,100,0.3,66.67,accepted,2025-07-31
1862,1009,49,2025-07-01,81,"Recommended based on good credit score, stable income",100,0.2267,81.82,expired,2025-09-24
1863,1010,12,2025-06-24,100,"Recommended based on good credit score, high income",100,0.3,66.67,pending,2025-07-19
1864,1010,22,2025-06-12,100,"Recommended based on good credit score, high income",100,0.3,66.67,expired,2025-09-04
1865,1011,27,2025-06-26,100,"Recommended based on good credit score, high income",100,0.6446,82.35,expired,2025-09-20
1866,1011,49,2025-06-15,99,"Recommended based on good credit score, high income",100,0.6446,82.35,pending,2025-08-01
1867,1012,5,2025-06-07,100,"Recommended based on stable income, low credit utilization",100,0.1,78.57,pending,2025-09-29
1868,1013,28,2025-05-30,95,"Recommended based on stable income, low credit utilization",100,0.1,57.14,pending,2025-08-18
1869,1014,18,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-12
1870,1014,20,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-10-01
1871,1015,37,2025-06-14,89,Standard recommendation,100,0.5,80.0,declined,2025-08-19
1872,1016,5,2025-06-26,100,Recommended based on stable income,100,0.7167,66.67,accepted,2025-08-26
1873,1016,29,2025-05-20,88,Recommended based on stable income,100,0.7167,66.67,accepted,2025-09-15
1874,1017,27,2025-06-17,97,"Recommended based on good credit score, high income",100,0.3667,83.33,declined,2025-08-10
1875,1018,15,2025-06-09,100,"Recommended based on good credit score, high income",100,0.155,83.33,pending,2025-09-09
1876,1019,8,2025-06-07,91,Recommended based on low credit utilization,100,0.0,75.0,pending,2025-08-24
1877,1020,47,2025-06-25,95,"Recommended based on excellent credit score, high income",100,0.4124,100.0,declined,2025-08-03
1878,1021,25,2025-06-16,100,"Recommended based on good credit score, stable income",100,0.3,80.0,accepted,2025-09-29
1879,1021,13,2025-06-24,100,"Recommended based on good credit score, stable income",100,0.3,80.0,accepted,2025-10-11
1880,1021,7,2025-05-20,95,"Recommended based on good credit score, stable income",100,0.3,80.0,declined,2025-09-26
1881,1022,32,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.0983,78.57,pending,2025-10-08
1882,1023,32,2025-06-16,98,"Recommended based on excellent credit score, high income",100,0.0683,75.0,pending,2025-08-08
1883,1023,41,2025-05-30,86,"Recommended based on excellent credit score, high income",100,0.0683,75.0,pending,2025-09-15
1884,1024,10,2025-07-06,94,Recommended based on stable income,100,0.3,83.33,declined,2025-08-03
1885,1024,37,2025-07-09,100,Recommended based on stable income,100,0.3,83.33,pending,2025-09-11
1886,1024,28,2025-05-29,96,Recommended based on stable income,100,0.3,83.33,accepted,2025-10-05
1887,1025,3,2025-07-14,100,Standard recommendation,100,0.5,20.0,pending,2025-08-11
1888,1026,7,2025-05-23,91,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-08-20
1889,1027,3,2025-06-28,100,Recommended based on low credit utilization,100,0.1,28.57,expired,2025-07-17
1890,1028,3,2025-07-02,100,Standard recommendation,100,0.3,75.0,expired,2025-08-08
1891,1029,5,2025-07-12,100,Standard recommendation,100,0.8715,70.0,pending,2025-08-25
1892,1029,27,2025-07-09,80,Standard recommendation,100,0.8715,70.0,accepted,2025-09-07
1893,1030,47,2025-06-15,92,"Recommended based on excellent credit score, high income",100,0.2302,85.71,pending,2025-09-08
1894,1030,32,2025-06-05,100,"Recommended based on excellent credit score, high income",100,0.2302,85.71,pending,2025-09-20
1895,1031,8,2025-06-29,91,Standard recommendation,100,0.5,80.0,pending,2025-09-29
1896,1031,37,2025-07-11,100,Standard recommendation,100,0.5,80.0,declined,2025-09-22
1897,1031,13,2025-06-27,100,Standard recommendation,100,0.5,80.0,accepted,2025-09-25
1898,1031,10,2025-07-04,91,Standard recommendation,100,0.5,80.0,declined,2025-09-06
1899,1032,2,2025-05-23,100,"Recommended based on excellent credit score, high income",100,0.2116,92.31,declined,2025-10-01
1900,1033,29,2025-06-25,89,Recommended based on stable income,100,0.5418,83.33,pending,2025-07-16
1901,1033,19,2025-07-08,80,Recommended based on stable income,100,0.5418,83.33,accepted,2025-10-02
1902,1033,34,2025-06-08,84,Recommended based on stable income,100,0.5418,83.33,accepted,2025-07-19
1903,1034,41,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.166,92.31,pending,2025-07-23
1904,1034,29,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.166,92.31,accepted,2025-07-31
1905,1035,3,2025-06-05,100,Standard recommendation,100,0.4843,60.0,pending,2025-09-17
1906,1035,13,2025-05-20,92,Standard recommendation,100,0.4843,60.0,accepted,2025-08-14
1907,1036,17,2025-06-20,98,"Recommended based on excellent credit score, high income",100,0.2589,100.0,pending,2025-09-08
1908,1036,33,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.2589,100.0,pending,2025-07-23
1909,1037,12,2025-06-03,100,"Recommended based on good credit score, high income",100,0.3774,100.0,declined,2025-08-29
1910,1037,5,2025-06-24,100,"Recommended based on good credit score, high income",100,0.3774,100.0,accepted,2025-08-06
1911,1038,36,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,pending,2025-07-27
1912,1038,37,2025-06-22,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,pending,2025-10-05
1913,1038,38,2025-05-22,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,declined,2025-10-03
1914,1038,15,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.1,93.33,accepted,2025-10-12
1915,1039,33,2025-06-11,98,"Recommended based on good credit score, stable income",100,0.3,86.67,pending,2025-08-29
1916,1040,8,2025-05-20,99,"Recommended based on stable income, low credit utilization",100,0.1,80.0,expired,2025-08-07
1917,1040,49,2025-06-20,75,"Recommended based on stable income, low credit utilization",100,0.1,80.0,pending,2025-10-09
1918,1040,10,2025-05-23,100,"Recommended based on stable income, low credit utilization",100,0.1,80.0,accepted,2025-10-08
1919,1041,1,2025-05-28,75,"Recommended based on excellent credit score, high income",100,0.1087,100.0,pending,2025-07-22
1920,1041,27,2025-05-29,99,"Recommended based on excellent credit score, high income",100,0.1087,100.0,pending,2025-10-02
1921,1042,3,2025-06-23,100,Recommended based on low credit utilization,100,0.1,50.0,accepted,2025-10-08
1922,1043,48,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-09-28
1923,1043,3,2025-05-24,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-05
1924,1043,10,2025-06-23,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-07-31
1925,1044,2,2025-06-24,100,"Recommended based on excellent credit score, high income",100,0.1335,90.91,pending,2025-07-30
1926,1044,3,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.1335,90.91,pending,2025-10-10
1927,1045,21,2025-06-15,92,Recommended based on low credit utilization,100,0.0,62.5,expired,2025-08-03
1928,1045,3,2025-05-17,100,Recommended based on low credit utilization,100,0.0,62.5,pending,2025-08-01
1929,1046,7,2025-07-05,100,"Recommended based on good credit score, stable income",100,0.1,90.91,declined,2025-10-02
1930,1047,13,2025-06-10,98,Standard recommendation,100,0.3,50.0,pending,2025-09-27
1931,1047,3,2025-06-06,100,Standard recommendation,100,0.3,50.0,accepted,2025-09-09
1932,1047,21,2025-07-01,90,Standard recommendation,100,0.3,50.0,declined,2025-10-13
1933,1048,35,2025-07-14,100,"Recommended based on good credit score, stable income",100,0.1,87.5,declined,2025-08-07
1934,1048,37,2025-06-01,100,"Recommended based on good credit score, stable income",100,0.1,87.5,declined,2025-07-18
1935,1048,25,2025-05-31,100,"Recommended based on good credit score, stable income",100,0.1,87.5,pending,2025-07-19
1936,1049,3,2025-07-14,100,Standard recommendation,100,0.3,42.86,declined,2025-08-29
1937,1050,22,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.303,100.0,accepted,2025-07-29
1938,1050,3,2025-05-28,100,"Recommended based on excellent credit score, high income",100,0.303,100.0,declined,2025-09-25
1939,1050,27,2025-06-12,100,"Recommended based on excellent credit score, high income",100,0.303,100.0,expired,2025-08-15
1940,1051,42,2025-05-22,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,accepted,2025-07-28
1941,1052,29,2025-05-27,86,Standard recommendation,100,0.5,80.0,accepted,2025-08-24
1942,1052,19,2025-06-12,85,Standard recommendation,100,0.5,80.0,declined,2025-08-26
1943,1052,27,2025-05-20,97,Standard recommendation,100,0.5,80.0,declined,2025-10-08
1944,1052,49,2025-06-03,71,Standard recommendation,100,0.5,80.0,pending,2025-09-08
1945,1053,3,2025-05-20,100,Standard recommendation,100,0.3,80.0,declined,2025-08-13
1946,1054,49,2025-07-13,100,"Recommended based on excellent credit score, stable income",100,0.2401,100.0,pending,2025-10-06
1947,1054,28,2025-06-12,100,"Recommended based on excellent credit score, stable income",100,0.2401,100.0,declined,2025-09-22
1948,1054,33,2025-06-24,100,"Recommended based on excellent credit score, stable income",100,0.2401,100.0,declined,2025-07-31
1949,1054,10,2025-07-15,100,"Recommended based on excellent credit score, stable income",100,0.2401,100.0,pending,2025-08-31
1950,1055,37,2025-07-15,100,"Recommended based on excellent credit score, stable income",100,0.5,100.0,declined,2025-09-17
1951,1055,47,2025-06-02,85,"Recommended based on excellent credit score, stable income",100,0.5,100.0,pending,2025-07-17
1952,1055,30,2025-07-13,100,"Recommended based on excellent credit score, stable income",100,0.5,100.0,accepted,2025-09-09
1953,1056,19,2025-07-10,100,"Recommended based on good credit score, high income",100,0.5314,86.36,pending,2025-08-07
1954,1056,5,2025-05-22,100,"Recommended based on good credit score, high income",100,0.5314,86.36,declined,2025-07-17
1955,1056,27,2025-06-26,100,"Recommended based on good credit score, high income",100,0.5314,86.36,pending,2025-10-06
1956,1057,26,2025-07-09,97,"Recommended based on good credit score, high income",100,0.3186,92.86,declined,2025-08-07
1957,1058,36,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,accepted,2025-10-01
1958,1058,21,2025-06-23,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,declined,2025-10-02
1959,1059,3,2025-06-10,100,Recommended based on stable income,100,0.3922,81.82,pending,2025-08-23
1960,1059,13,2025-06-16,100,Recommended based on stable income,100,0.3922,81.82,pending,2025-09-18
1961,1060,39,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,declined,2025-07-17
1962,1061,14,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.225,91.67,pending,2025-09-12
1963,1061,13,2025-06-19,100,"Recommended based on excellent credit score, high income",100,0.225,91.67,accepted,2025-09-26
1964,1062,15,2025-06-12,100,"Recommended based on good credit score, stable income",100,0.3,87.5,expired,2025-10-05
1965,1063,31,2025-07-02,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-04
1966,1063,32,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,accepted,2025-08-24
1967,1064,13,2025-06-04,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-07-17
1968,1065,47,2025-07-01,91,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-08-07
1969,1065,25,2025-07-03,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-24
1970,1066,3,2025-05-24,100,Recommended based on low credit utilization,100,0.1,14.29,pending,2025-09-06
1971,1067,13,2025-06-04,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,accepted,2025-09-24
1972,1067,37,2025-07-15,100,"Recommended based on stable income, low credit utilization",100,0.0,66.67,declined,2025-09-13
1973,1067,39,2025-06-09,92,"Recommended based on stable income, low credit utilization",100,0.0,66.67,declined,2025-07-16
1974,1067,10,2025-06-03,85,"Recommended based on stable income, low credit utilization",100,0.0,66.67,expired,2025-10-08
1975,1068,12,2025-06-12,91,Standard recommendation,100,0.3,83.33,pending,2025-07-30
1976,1068,5,2025-06-21,100,Standard recommendation,100,0.3,83.33,expired,2025-09-20
1977,1068,10,2025-06-18,70,Standard recommendation,100,0.3,83.33,pending,2025-08-16
1978,1069,14,2025-05-19,100,"Recommended based on excellent credit score, high income",100,0.1539,100.0,accepted,2025-08-29
1979,1070,30,2025-07-15,100,Standard recommendation,100,0.5,80.0,accepted,2025-09-27
1980,1070,13,2025-06-20,100,Standard recommendation,100,0.5,80.0,accepted,2025-07-18
1981,1070,10,2025-06-18,74,Standard recommendation,100,0.5,80.0,accepted,2025-09-26
1982,1071,30,2025-05-31,100,Recommended based on high income,100,0.3,75.0,declined,2025-09-09
1983,1071,43,2025-06-29,89,Recommended based on high income,100,0.3,75.0,pending,2025-09-18
1984,1071,3,2025-06-09,100,Recommended based on high income,100,0.3,75.0,pending,2025-10-03
1985,1072,30,2025-05-30,87,Recommended based on stable income,100,0.3,66.67,accepted,2025-08-10
1986,1073,50,2025-05-26,100,"Recommended based on good credit score, high income",100,0.3335,85.0,declined,2025-08-10
1987,1074,3,2025-07-14,100,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,accepted,2025-07-18
1988,1074,2,2025-07-07,97,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,declined,2025-08-22
1989,1074,37,2025-06-09,98,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,pending,2025-07-17
1990,1075,21,2025-06-19,95,"Recommended based on stable income, low credit utilization",100,0.0,66.67,expired,2025-09-21
1991,1075,30,2025-06-13,76,"Recommended based on stable income, low credit utilization",100,0.0,66.67,expired,2025-08-13
1992,1076,8,2025-07-05,87,Recommended based on low credit utilization,100,0.1,80.0,pending,2025-08-21
1993,1077,3,2025-06-16,100,Recommended based on stable income,100,0.3,37.5,pending,2025-08-31
1994,1078,18,2025-06-07,99,"Recommended based on excellent credit score, high income",100,0.3,80.0,pending,2025-10-09
1995,1079,3,2025-05-18,100,Recommended based on low credit utilization,100,0.1,33.33,declined,2025-08-24
1996,1079,13,2025-07-08,97,Recommended based on low credit utilization,100,0.1,33.33,declined,2025-09-24
1997,1080,7,2025-06-19,99,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,accepted,2025-08-14
1998,1081,17,2025-05-30,97,"Recommended based on excellent credit score, high income",100,0.3,100.0,accepted,2025-08-08
1999,1081,41,2025-05-27,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,declined,2025-08-22
2000,1082,3,2025-05-26,100,Recommended based on stable income,100,0.95,83.33,accepted,2025-08-30
2001,1083,13,2025-06-22,100,Recommended based on good credit score,100,0.5,85.71,accepted,2025-09-09
2002,1084,13,2025-05-30,100,"Recommended based on good credit score, high income",100,0.6818,100.0,declined,2025-09-05
2003,1084,3,2025-05-18,100,"Recommended based on good credit score, high income",100,0.6818,100.0,declined,2025-08-15
2004,1085,36,2025-06-16,95,"Recommended based on good credit score, stable income",100,0.161,86.67,accepted,2025-09-24
2005,1086,26,2025-05-18,100,"Recommended based on excellent credit score, high income",100,0.0821,88.24,accepted,2025-08-27
2006,1087,21,2025-06-01,86,Standard recommendation,100,0.3,66.67,expired,2025-09-27
2007,1087,3,2025-05-31,100,Standard recommendation,100,0.3,66.67,pending,2025-10-13
2008,1088,13,2025-07-07,93,Standard recommendation,100,0.5,50.0,pending,2025-10-04
2009,1088,3,2025-06-25,100,Standard recommendation,100,0.5,50.0,declined,2025-08-20
2010,1089,38,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.1573,92.86,expired,2025-09-09
2011,1089,21,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.1573,92.86,pending,2025-10-05
2012,1090,3,2025-05-31,100,Standard recommendation,100,0.5,50.0,pending,2025-08-18
2013,1090,21,2025-07-09,83,Standard recommendation,100,0.5,50.0,pending,2025-07-23
2014,1091,3,2025-05-30,100,Standard recommendation,100,0.5,66.67,pending,2025-07-21
2015,1092,25,2025-06-28,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,declined,2025-09-08
2016,1092,15,2025-07-11,100,"Recommended based on excellent credit score, stable income",100,0.3,100.0,accepted,2025-08-28
2017,1093,29,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.4694,92.31,pending,2025-08-07
2018,1093,34,2025-07-08,95,"Recommended based on excellent credit score, high income",100,0.4694,92.31,pending,2025-09-23
2019,1093,5,2025-06-24,100,"Recommended based on excellent credit score, high income",100,0.4694,92.31,expired,2025-09-17
2020,1093,19,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.4694,92.31,pending,2025-10-06
2021,1094,26,2025-06-30,96,"Recommended based on good credit score, high income",100,0.1,80.0,declined,2025-09-16
2022,1094,38,2025-06-26,99,"Recommended based on good credit score, high income",100,0.1,80.0,pending,2025-09-05
2023,1095,42,2025-06-20,92,"Recommended based on high income, excellent payment history",100,0.5519,92.31,pending,2025-09-06
2024,1095,3,2025-06-03,100,"Recommended based on high income, excellent payment history",100,0.5519,92.31,declined,2025-10-07
2025,1096,3,2025-06-17,100,Standard recommendation,100,0.8,80.0,pending,2025-09-29
2026,1097,30,2025-06-12,97,Recommended based on high income,100,0.6138,83.33,declined,2025-07-19
2027,1097,28,2025-05-17,100,Recommended based on high income,100,0.6138,83.33,declined,2025-09-03
2028,1098,43,2025-06-14,87,"Recommended based on excellent credit score, high income",100,0.193,100.0,pending,2025-07-18
2029,1098,35,2025-05-25,100,"Recommended based on excellent credit score, high income",100,0.193,100.0,pending,2025-09-10
2030,1098,3,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.193,100.0,declined,2025-09-08
2031,1099,12,2025-06-03,100,"Recommended based on good credit score, high income",100,0.191,83.33,declined,2025-08-16
2032,1100,19,2025-07-09,100,"Recommended based on excellent credit score, high income",100,0.3955,86.96,pending,2025-08-13
2033,1101,20,2025-06-27,93,"Recommended based on good credit score, high income",100,0.4545,93.33,accepted,2025-08-31
2034,1101,30,2025-05-28,100,"Recommended based on good credit score, high income",100,0.4545,93.33,pending,2025-09-02
2035,1102,12,2025-06-17,100,"Recommended based on good credit score, low credit utilization",100,0.2538,100.0,declined,2025-09-16
2036,1103,14,2025-05-22,87,"Recommended based on excellent credit score, high income",100,0.1877,92.31,declined,2025-09-30
2037,1103,27,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1877,92.31,declined,2025-09-01
2038,1104,18,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.3878,80.0,expired,2025-10-02
2039,1105,49,2025-06-16,100,"Recommended based on good credit score, high income",100,0.7108,100.0,pending,2025-08-20
2040,1105,5,2025-06-01,100,"Recommended based on good credit score, high income",100,0.7108,100.0,pending,2025-08-12
2041,1106,13,2025-06-30,100,Recommended based on low credit utilization,100,0.1,78.57,pending,2025-10-02
2042,1107,3,2025-07-10,100,Standard recommendation,100,0.3,57.14,pending,2025-09-30
2043,1108,19,2025-06-08,100,"Recommended based on good credit score, stable income",100,0.3362,86.67,pending,2025-08-25
2044,1108,46,2025-06-03,100,"Recommended based on good credit score, stable income",100,0.3362,86.67,accepted,2025-09-26
2045,1109,5,2025-06-02,100,Recommended based on excellent payment history,100,0.5,100.0,accepted,2025-08-12
2046,1110,31,2025-06-14,84,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,accepted,2025-09-12
2047,1110,7,2025-06-30,97,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-09-06
2048,1111,5,2025-06-03,100,Recommended based on low credit utilization,100,0.1,83.33,expired,2025-08-22
2049,1112,33,2025-05-21,100,"Recommended based on excellent credit score, stable income",100,0.0776,85.71,expired,2025-08-25
2050,1112,31,2025-06-08,100,"Recommended based on excellent credit score, stable income",100,0.0776,85.71,declined,2025-09-14
2051,1112,30,2025-06-29,100,"Recommended based on excellent credit score, stable income",100,0.0776,85.71,accepted,2025-09-28
2052,1113,33,2025-07-09,85,Recommended based on stable income,100,0.3,54.55,pending,2025-09-28
2053,1113,5,2025-06-28,100,Recommended based on stable income,100,0.3,54.55,pending,2025-09-10
2054,1114,25,2025-07-13,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-10-03
2055,1115,5,2025-07-12,95,Recommended based on low credit utilization,100,0.0,57.14,accepted,2025-07-19
2056,1116,19,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.3,80.0,pending,2025-08-30
2057,1116,7,2025-07-05,100,"Recommended based on good credit score, stable income",100,0.3,80.0,accepted,2025-08-25
