recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
2011,1093,15,2025-07-02,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,declined,2025-10-24
2012,1093,33,2025-07-15,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,accepted,2025-10-21
2013,1093,30,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,declined,2025-10-04
2014,1094,34,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.1,81.82,accepted,2025-10-20
2015,1094,31,2025-07-18,100,"Recommended based on excellent credit score, high income",100,0.1,81.82,pending,2025-10-23
2016,1094,44,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.1,81.82,pending,2025-08-29
2017,1095,10,2025-07-06,90,"Recommended based on good credit score, low credit utilization",100,0.0541,81.82,pending,2025-09-13
2018,1095,50,2025-06-26,100,"Recommended based on good credit score, low credit utilization",100,0.0541,81.82,accepted,2025-10-02
2019,1095,12,2025-07-19,100,"Recommended based on good credit score, low credit utilization",100,0.0541,81.82,accepted,2025-09-29
2020,1096,3,2025-07-21,100,Standard recommendation,100,0.3,50.0,accepted,2025-08-30
2021,1097,36,2025-06-04,95,"Recommended based on high income, low credit utilization",100,0.1,63.64,accepted,2025-10-14
2022,1098,3,2025-06-26,100,Standard recommendation,100,0.3,50.0,pending,2025-09-16
2023,1099,7,2025-06-12,84,Recommended based on low credit utilization,100,0.0,71.43,declined,2025-08-14
2024,1099,34,2025-07-31,99,Recommended based on low credit utilization,100,0.0,71.43,expired,2025-09-05
2025,1099,3,2025-07-22,100,Recommended based on low credit utilization,100,0.0,71.43,accepted,2025-09-15
2026,1100,12,2025-07-08,98,Recommended based on low credit utilization,100,0.2398,50.0,pending,2025-10-23
2027,1101,21,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-10
2028,1102,3,2025-07-17,100,Standard recommendation,100,0.8,75.0,accepted,2025-09-08
2029,1103,30,2025-07-17,100,"Recommended based on good credit score, high income",100,0.3,100.0,accepted,2025-09-17
2030,1104,45,2025-07-23,100,"Recommended based on excellent credit score, high income",100,0.4288,93.75,pending,2025-09-13
2031,1104,18,2025-06-13,100,"Recommended based on excellent credit score, high income",100,0.4288,93.75,pending,2025-08-18
2032,1104,23,2025-07-16,100,"Recommended based on excellent credit score, high income",100,0.4288,93.75,accepted,2025-09-22
2033,1105,23,2025-06-20,100,"Recommended based on good credit score, high income",100,0.7069,87.5,accepted,2025-08-25
2034,1106,26,2025-07-06,100,"Recommended based on good credit score, high income",100,0.5381,88.89,pending,2025-09-06
2035,1106,23,2025-06-14,100,"Recommended based on good credit score, high income",100,0.5381,88.89,pending,2025-08-19
2036,1107,3,2025-06-06,87,Standard recommendation,100,0.8,62.5,declined,2025-10-27
2037,1108,50,2025-06-12,100,Recommended based on stable income,100,0.3,87.5,accepted,2025-09-20
2038,1108,44,2025-06-13,84,Recommended based on stable income,100,0.3,87.5,declined,2025-08-23
2039,1108,40,2025-07-06,92,Recommended based on stable income,100,0.3,87.5,pending,2025-09-15
2040,1109,23,2025-06-26,100,Recommended based on stable income,100,0.3,66.67,accepted,2025-10-26
2041,1110,45,2025-06-28,80,Recommended based on high income,100,0.7045,78.57,declined,2025-10-26
2042,1110,49,2025-07-07,98,Recommended based on high income,100,0.7045,78.57,declined,2025-10-08
2043,1110,33,2025-06-30,100,Recommended based on high income,100,0.7045,78.57,pending,2025-09-10
2044,1110,50,2025-07-30,91,Recommended based on high income,100,0.7045,78.57,accepted,2025-08-19
2045,1111,13,2025-07-30,100,"Recommended based on good credit score, low credit utilization",100,0.0,80.0,expired,2025-09-05
2046,1112,34,2025-07-11,99,Recommended based on low credit utilization,100,0.1043,54.55,pending,2025-10-19
2047,1112,12,2025-07-29,95,Recommended based on low credit utilization,100,0.1043,54.55,accepted,2025-09-27
2048,1113,23,2025-06-30,94,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-08-09
2049,1114,13,2025-06-18,91,Recommended based on stable income,100,0.3,60.0,accepted,2025-08-22
2050,1115,37,2025-06-16,95,"Recommended based on excellent credit score, high income",100,0.2849,85.71,pending,2025-10-07
2051,1115,7,2025-06-21,100,"Recommended based on excellent credit score, high income",100,0.2849,85.71,pending,2025-08-22
2052,1116,47,2025-07-10,100,"Recommended based on stable income, low credit utilization",100,0.2652,53.85,declined,2025-10-11
2053,1116,18,2025-06-22,87,"Recommended based on stable income, low credit utilization",100,0.2652,53.85,pending,2025-09-16
2054,1117,28,2025-07-27,100,Recommended based on high income,100,0.3,66.67,pending,2025-09-17
2055,1117,34,2025-06-09,100,Recommended based on high income,100,0.3,66.67,pending,2025-08-09
2056,1117,20,2025-07-16,76,Recommended based on high income,100,0.3,66.67,declined,2025-08-11
2057,1118,50,2025-07-16,89,Recommended based on low credit utilization,100,0,85.0,declined,2025-08-19
2058,1118,3,2025-06-10,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-09-14
2059,1118,13,2025-07-02,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-08-24
2060,1119,48,2025-06-07,100,Recommended based on stable income,100,0.3,72.73,pending,2025-08-29
2061,1120,28,2025-07-10,97,Recommended based on low credit utilization,100,0.2255,71.43,pending,2025-09-29
2062,1120,12,2025-06-03,93,Recommended based on low credit utilization,100,0.2255,71.43,expired,2025-10-22
2063,1120,5,2025-06-22,94,Recommended based on low credit utilization,100,0.2255,71.43,expired,2025-09-15
2064,1120,34,2025-08-01,90,Recommended based on low credit utilization,100,0.2255,71.43,accepted,2025-08-19
2065,1121,47,2025-07-20,81,Standard recommendation,100,0.3,0.0,declined,2025-09-28
2066,1121,3,2025-06-25,100,Standard recommendation,100,0.3,0.0,pending,2025-08-28
2067,1122,20,2025-06-27,93,"Recommended based on good credit score, high income",100,0.3,87.5,declined,2025-09-13
2068,1123,3,2025-07-07,100,Recommended based on stable income,100,0.434,66.67,pending,2025-10-20
2069,1123,47,2025-07-12,91,Recommended based on stable income,100,0.434,66.67,accepted,2025-10-22
2070,1124,39,2025-06-21,96,"Recommended based on excellent credit score, high income",100,0.3901,100.0,expired,2025-10-15
2071,1124,42,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.3901,100.0,pending,2025-08-28
2072,1124,2,2025-07-14,100,"Recommended based on excellent credit score, high income",100,0.3901,100.0,expired,2025-09-30
2073,1125,5,2025-07-26,100,Standard recommendation,100,0.5,85.71,accepted,2025-08-03
2074,1126,16,2025-06-03,100,"Recommended based on excellent credit score, high income",100,0.1529,100.0,accepted,2025-09-22
2075,1127,8,2025-07-08,100,"Recommended based on good credit score, stable income",100,0.1,80.0,accepted,2025-09-14
2076,1128,23,2025-06-11,100,Recommended based on high income,100,0.95,80.0,declined,2025-09-20
2077,1128,26,2025-07-03,90,Recommended based on high income,100,0.95,80.0,accepted,2025-09-22
2078,1128,3,2025-06-11,100,Recommended based on high income,100,0.95,80.0,pending,2025-08-29
2079,1129,35,2025-07-20,91,"Recommended based on excellent credit score, stable income",100,0.5,100.0,expired,2025-09-16
2080,1129,46,2025-06-20,85,"Recommended based on excellent credit score, stable income",100,0.5,100.0,accepted,2025-10-01
2081,1129,48,2025-07-15,100,"Recommended based on excellent credit score, stable income",100,0.5,100.0,pending,2025-09-27
2082,1130,3,2025-07-20,100,Recommended based on stable income,100,0.382,72.73,pending,2025-09-22
2083,1130,13,2025-06-26,88,Recommended based on stable income,100,0.382,72.73,declined,2025-10-14
2084,1130,47,2025-06-14,100,Recommended based on stable income,100,0.382,72.73,pending,2025-08-20
2085,1131,38,2025-06-10,90,"Recommended based on good credit score, high income",100,0.3,85.71,accepted,2025-10-11
2086,1131,12,2025-07-03,100,"Recommended based on good credit score, high income",100,0.3,85.71,pending,2025-08-10
2087,1132,20,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.3433,94.74,pending,2025-10-05
2088,1132,30,2025-07-19,100,"Recommended based on excellent credit score, high income",100,0.3433,94.74,pending,2025-10-01
2089,1132,5,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.3433,94.74,accepted,2025-10-11
2090,1133,23,2025-07-18,96,"Recommended based on stable income, excellent payment history",100,0.7852,100.0,declined,2025-08-10
2091,1134,21,2025-06-24,100,"Recommended based on excellent credit score, high income",100,0.1383,92.31,pending,2025-09-27
2092,1134,18,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.1383,92.31,expired,2025-08-26
2093,1135,31,2025-06-29,100,Recommended based on stable income,100,0.6867,80.0,declined,2025-08-04
2094,1136,13,2025-06-27,95,Recommended based on low credit utilization,100,0,85.0,declined,2025-10-24
2095,1136,5,2025-07-09,100,Recommended based on low credit utilization,100,0,85.0,accepted,2025-09-13
2096,1137,13,2025-06-07,100,"Recommended based on good credit score, stable income",100,0.0745,86.67,declined,2025-08-29
2097,1137,49,2025-06-12,95,"Recommended based on good credit score, stable income",100,0.0745,86.67,pending,2025-09-05
2098,1137,34,2025-06-30,100,"Recommended based on good credit score, stable income",100,0.0745,86.67,declined,2025-09-26
2099,1138,12,2025-06-10,100,"Recommended based on good credit score, low credit utilization",100,0.2117,85.71,accepted,2025-10-02
2100,1138,7,2025-07-19,84,"Recommended based on good credit score, low credit utilization",100,0.2117,85.71,expired,2025-08-22
2101,1138,10,2025-06-17,91,"Recommended based on good credit score, low credit utilization",100,0.2117,85.71,pending,2025-09-14
2102,1139,47,2025-07-16,100,Recommended based on excellent payment history,100,0.8,100.0,accepted,2025-10-11
2103,1139,3,2025-06-28,100,Recommended based on excellent payment history,100,0.8,100.0,declined,2025-09-06
2104,1140,24,2025-06-21,79,"Recommended based on good credit score, high income",100,0.5493,100.0,declined,2025-10-04
2105,1141,49,2025-07-30,100,"Recommended based on excellent credit score, high income",100,0.4368,100.0,declined,2025-08-14
2106,1141,30,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.4368,100.0,expired,2025-10-29
2107,1142,33,2025-07-20,96,"Recommended based on excellent credit score, high income",100,0.1609,85.0,expired,2025-10-03
2108,1143,48,2025-07-28,100,"Recommended based on good credit score, stable income",100,0.6407,90.0,expired,2025-10-14
2109,1144,50,2025-06-03,100,"Recommended based on good credit score, low credit utilization",100,0.1,83.33,accepted,2025-10-19
2110,1145,12,2025-07-21,100,Standard recommendation,100,0.3,87.5,accepted,2025-10-18
2111,1145,5,2025-06-08,100,Standard recommendation,100,0.3,87.5,pending,2025-10-01
2112,1146,50,2025-08-01,82,Recommended based on low credit utilization,100,0.0,75.0,pending,2025-10-17
2113,1146,5,2025-06-24,100,Recommended based on low credit utilization,100,0.0,75.0,pending,2025-10-08
2114,1146,8,2025-06-23,90,Recommended based on low credit utilization,100,0.0,75.0,accepted,2025-10-30
2115,1147,34,2025-07-25,99,Recommended based on low credit utilization,100,0.1,81.82,accepted,2025-10-15
2116,1147,5,2025-07-19,100,Recommended based on low credit utilization,100,0.1,81.82,pending,2025-08-10
2117,1147,8,2025-07-19,87,Recommended based on low credit utilization,100,0.1,81.82,accepted,2025-08-20
2118,1147,10,2025-06-19,95,Recommended based on low credit utilization,100,0.1,81.82,declined,2025-09-11
2119,1148,29,2025-07-09,94,"Recommended based on excellent credit score, stable income",100,0.1,100.0,declined,2025-09-07
2120,1148,31,2025-06-18,100,"Recommended based on excellent credit score, stable income",100,0.1,100.0,pending,2025-08-29
2121,1149,30,2025-07-21,83,"Recommended based on good credit score, stable income",100,0.3,87.5,pending,2025-08-22
2122,1150,8,2025-07-24,100,"Recommended based on good credit score, stable income",100,0.1885,93.33,pending,2025-10-11
2123,1150,10,2025-06-11,100,"Recommended based on good credit score, stable income",100,0.1885,93.33,accepted,2025-08-03
2124,1151,3,2025-07-20,100,Recommended based on stable income,100,0.3,50.0,declined,2025-09-08
2125,1152,23,2025-07-17,100,"Recommended based on good credit score, high income",100,0.3,84.62,declined,2025-08-10
2126,1153,7,2025-06-07,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-10-27
2127,1153,34,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-09-15
2128,1154,27,2025-06-17,90,Standard recommendation,100,0.8,60.0,pending,2025-10-29
2129,1155,31,2025-07-11,100,"Recommended based on excellent credit score, stable income",100,0.2009,88.89,declined,2025-08-06
2130,1156,3,2025-07-01,100,Standard recommendation,100,0.5,66.67,expired,2025-08-26
2131,1157,10,2025-06-29,93,Recommended based on stable income,100,0.3,83.33,pending,2025-10-25
2132,1157,34,2025-07-27,100,Recommended based on stable income,100,0.3,83.33,pending,2025-09-23
2133,1158,5,2025-07-18,100,Recommended based on low credit utilization,100,0.1,81.82,accepted,2025-08-06
2134,1158,12,2025-06-11,100,Recommended based on low credit utilization,100,0.1,81.82,pending,2025-09-16
2135,1159,34,2025-06-21,97,Recommended based on excellent payment history,100,0.3969,92.31,accepted,2025-08-07
2136,1159,27,2025-06-28,82,Recommended based on excellent payment history,100,0.3969,92.31,pending,2025-10-21
2137,1160,31,2025-07-13,87,Standard recommendation,100,0.8,50.0,pending,2025-08-09
2138,1160,5,2025-06-26,85,Standard recommendation,100,0.8,50.0,declined,2025-08-26
2139,1161,46,2025-07-13,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-03
2140,1161,5,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-07
2141,1162,23,2025-07-10,100,Recommended based on high income,100,0.8,66.67,pending,2025-10-15
2142,1162,47,2025-07-22,88,Recommended based on high income,100,0.8,66.67,pending,2025-10-28
2143,1163,24,2025-06-09,87,Recommended based on high income,100,0.6799,76.92,pending,2025-09-27
2144,1163,28,2025-07-02,100,Recommended based on high income,100,0.6799,76.92,accepted,2025-08-14
2145,1163,16,2025-06-30,100,Recommended based on high income,100,0.6799,76.92,accepted,2025-09-16
2146,1164,28,2025-06-03,73,Standard recommendation,100,0.95,71.43,pending,2025-08-03
2147,1164,20,2025-07-10,82,Standard recommendation,100,0.95,71.43,declined,2025-10-08
2148,1165,43,2025-06-20,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-08-27
2149,1165,44,2025-07-31,97,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-10-06
2150,1165,5,2025-06-03,100,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-08-09
2151,1166,23,2025-07-07,95,"Recommended based on stable income, low credit utilization",100,0.1,66.67,declined,2025-09-25
2152,1167,23,2025-07-30,75,Standard recommendation,100,0.4045,53.85,declined,2025-08-26
2153,1167,3,2025-06-07,100,Standard recommendation,100,0.4045,53.85,accepted,2025-08-03
2154,1168,47,2025-08-01,96,Standard recommendation,100,0.3,50.0,pending,2025-10-23
2155,1168,23,2025-06-13,81,Standard recommendation,100,0.3,50.0,accepted,2025-10-25
2156,1169,37,2025-07-11,71,"Recommended based on good credit score, stable income",100,0.3595,80.0,pending,2025-08-14
2157,1170,3,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-10-06
2158,1171,22,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.2603,100.0,accepted,2025-09-12
2159,1171,50,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.2603,100.0,declined,2025-08-18
2160,1171,49,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.2603,100.0,declined,2025-10-19
2161,1172,47,2025-06-06,100,Standard recommendation,100,0.5,85.71,pending,2025-08-13
2162,1173,13,2025-06-28,100,Standard recommendation,100,0.3,71.43,expired,2025-10-03
2163,1174,23,2025-06-20,70,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-09-03
2164,1175,3,2025-07-25,100,"Recommended based on good credit score, stable income",100,0.4025,100.0,expired,2025-09-01
2165,1176,48,2025-06-20,98,"Recommended based on stable income, low credit utilization",100,0.2625,83.33,expired,2025-10-18
2166,1176,3,2025-06-23,100,"Recommended based on stable income, low credit utilization",100,0.2625,83.33,accepted,2025-10-24
2167,1176,44,2025-06-22,73,"Recommended based on stable income, low credit utilization",100,0.2625,83.33,declined,2025-10-02
2168,1177,26,2025-06-18,100,Recommended based on high income,100,0.95,60.0,accepted,2025-09-05
2169,1177,22,2025-06-22,100,Recommended based on high income,100,0.95,60.0,accepted,2025-10-14
2170,1177,31,2025-07-27,96,Recommended based on high income,100,0.95,60.0,accepted,2025-10-24
2171,1178,48,2025-06-11,96,Recommended based on stable income,100,0.4135,61.54,pending,2025-08-31
2172,1179,18,2025-06-29,100,Recommended based on high income,100,0.5493,88.89,declined,2025-10-01
2173,1179,5,2025-06-18,100,Recommended based on high income,100,0.5493,88.89,expired,2025-09-22
2174,1180,48,2025-07-01,100,"Recommended based on good credit score, stable income",100,0.5,100.0,expired,2025-10-07
2175,1180,15,2025-06-30,94,"Recommended based on good credit score, stable income",100,0.5,100.0,pending,2025-10-07
2176,1181,23,2025-07-12,97,"Recommended based on stable income, low credit utilization",100,0.0842,57.14,declined,2025-10-15
2177,1181,48,2025-06-13,90,"Recommended based on stable income, low credit utilization",100,0.0842,57.14,declined,2025-10-19
2178,1182,23,2025-07-11,88,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,accepted,2025-10-14
2179,1182,3,2025-06-07,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-10-22
2180,1183,3,2025-06-14,100,Standard recommendation,100,0.3,80.0,expired,2025-08-23
2181,1183,5,2025-06-11,100,Standard recommendation,100,0.3,80.0,expired,2025-10-16
2182,1184,12,2025-06-05,91,Recommended based on low credit utilization,100,0.1,50.0,declined,2025-10-27
2183,1184,28,2025-07-22,91,Recommended based on low credit utilization,100,0.1,50.0,pending,2025-08-13
2184,1184,13,2025-06-25,100,Recommended based on low credit utilization,100,0.1,50.0,accepted,2025-10-03
2185,1185,3,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.2952,90.91,declined,2025-08-05
2186,1185,20,2025-07-20,100,"Recommended based on excellent credit score, high income",100,0.2952,90.91,declined,2025-09-29
2187,1186,23,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.2441,83.33,declined,2025-10-05
2188,1186,49,2025-07-09,100,"Recommended based on excellent credit score, high income",100,0.2441,83.33,expired,2025-09-25
2189,1187,3,2025-07-09,100,Standard recommendation,100,0.8,66.67,declined,2025-10-13
2190,1188,8,2025-07-24,100,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,pending,2025-08-18
2191,1189,42,2025-06-25,99,"Recommended based on good credit score, high income",100,0.5462,100.0,declined,2025-08-17
2192,1190,16,2025-06-18,94,Recommended based on high income,100,0.8,66.67,accepted,2025-08-17
2193,1190,30,2025-06-28,98,Recommended based on high income,100,0.8,66.67,pending,2025-08-20
2194,1191,50,2025-06-14,100,"Recommended based on good credit score, low credit utilization",100,0.1794,90.0,accepted,2025-09-22
2195,1191,12,2025-07-26,100,"Recommended based on good credit score, low credit utilization",100,0.1794,90.0,expired,2025-08-11
2196,1192,28,2025-06-29,96,Recommended based on low credit utilization,100,0.1,75.0,pending,2025-08-15
2197,1193,13,2025-07-10,96,Recommended based on stable income,100,0.3,75.0,pending,2025-10-08
2198,1193,47,2025-06-26,100,Recommended based on stable income,100,0.3,75.0,declined,2025-08-28
2199,1194,28,2025-07-19,100,Recommended based on low credit utilization,100,0.159,83.33,accepted,2025-10-12
2200,1194,10,2025-07-18,94,Recommended based on low credit utilization,100,0.159,83.33,accepted,2025-08-11
2201,1194,47,2025-06-10,100,Recommended based on low credit utilization,100,0.159,83.33,pending,2025-08-21
2202,1195,33,2025-07-17,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,accepted,2025-09-21
2203,1195,15,2025-07-31,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-10-20
2204,1196,42,2025-06-30,100,"Recommended based on good credit score, high income",100,0.3,85.71,pending,2025-08-18
2205,1196,3,2025-06-08,100,"Recommended based on good credit score, high income",100,0.3,85.71,declined,2025-09-22
2206,1197,18,2025-06-23,91,Recommended based on stable income,100,0.588,89.47,accepted,2025-10-03
2207,1197,3,2025-06-15,100,Recommended based on stable income,100,0.588,89.47,declined,2025-10-06
2208,1198,18,2025-06-25,99,Recommended based on stable income,100,0.8,28.57,expired,2025-09-08
2209,1199,3,2025-07-13,100,Recommended based on stable income,100,0.8,85.71,pending,2025-10-04
2210,1200,12,2025-07-05,100,"Recommended based on stable income, low credit utilization",100,0.2423,66.67,pending,2025-08-14
2211,1201,11,2025-06-26,91,"Recommended based on good credit score, high income",100,0.3,100.0,accepted,2025-10-18
2212,1202,12,2025-07-14,100,"Recommended based on good credit score, stable income",100,0.0,85.71,pending,2025-08-14
2213,1202,33,2025-06-17,80,"Recommended based on good credit score, stable income",100,0.0,85.71,accepted,2025-08-21
2214,1203,50,2025-07-12,100,"Recommended based on good credit score, stable income",100,0.2567,86.67,pending,2025-09-24
2215,1204,28,2025-07-14,87,Recommended based on excellent payment history,100,0.8,100.0,pending,2025-08-16
2216,1205,50,2025-07-17,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-08-18
2217,1205,8,2025-06-10,100,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-09-26
2218,1206,31,2025-07-28,100,"Recommended based on excellent credit score, high income",100,0.6673,100.0,pending,2025-10-19
2219,1206,27,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.6673,100.0,expired,2025-10-25
2220,1207,42,2025-06-10,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-03
2221,1208,8,2025-07-25,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-10-14
2222,1208,27,2025-06-10,90,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-05
2223,1208,43,2025-06-03,100,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-13
2224,1209,12,2025-07-02,100,"Recommended based on good credit score, stable income",100,0.5,85.71,accepted,2025-10-04
2225,1210,31,2025-07-06,100,Recommended based on stable income,100,0.6985,81.82,declined,2025-08-02
2226,1211,28,2025-07-08,97,Standard recommendation,100,0.3,71.43,declined,2025-09-09
2227,1211,34,2025-06-07,89,Standard recommendation,100,0.3,71.43,expired,2025-10-23
2228,1211,3,2025-06-14,100,Standard recommendation,100,0.3,71.43,accepted,2025-08-05
2229,1212,15,2025-07-05,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,expired,2025-08-15
2230,1212,39,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,declined,2025-10-23
2231,1212,13,2025-07-19,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,accepted,2025-09-23
2232,1213,2,2025-07-23,87,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,accepted,2025-10-18
2233,1213,23,2025-07-06,96,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-10-01
2234,1214,50,2025-07-26,88,Recommended based on low credit utilization,100,0.0,83.33,accepted,2025-09-14
2235,1214,3,2025-06-05,100,Recommended based on low credit utilization,100,0.0,83.33,pending,2025-10-17
2236,1214,13,2025-07-23,100,Recommended based on low credit utilization,100,0.0,83.33,expired,2025-09-29
2237,1215,24,2025-06-12,73,Recommended based on stable income,100,0.8,66.67,pending,2025-08-11
2238,1215,30,2025-07-04,97,Recommended based on stable income,100,0.8,66.67,pending,2025-09-09
2239,1216,3,2025-06-29,100,Standard recommendation,100,0.3,50.0,accepted,2025-10-11
2240,1216,23,2025-06-08,77,Standard recommendation,100,0.3,50.0,accepted,2025-08-23
2241,1217,7,2025-06-28,100,"Recommended based on good credit score, high income",100,0.3,92.31,pending,2025-09-26
2242,1217,10,2025-07-25,100,"Recommended based on good credit score, high income",100,0.3,92.31,accepted,2025-10-21
2243,1218,22,2025-06-12,89,"Recommended based on good credit score, high income",100,0.5403,80.0,pending,2025-09-15
2244,1219,25,2025-07-28,100,"Recommended based on excellent credit score, high income",100,0.2251,100.0,pending,2025-10-04
2245,1219,26,2025-07-27,100,"Recommended based on excellent credit score, high income",100,0.2251,100.0,accepted,2025-10-02
2246,1219,46,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.2251,100.0,pending,2025-09-15
2247,1220,28,2025-07-12,100,"Recommended based on stable income, low credit utilization",100,0.2888,70.0,accepted,2025-09-11
2248,1221,10,2025-06-28,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-10-23
2249,1221,3,2025-07-03,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-09-04
2250,1221,34,2025-07-10,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,pending,2025-10-14
2251,1221,12,2025-06-17,100,"Recommended based on good credit score, excellent payment history",100,0.5,100.0,declined,2025-10-22
2252,1222,27,2025-07-13,100,Recommended based on stable income,100,0.3348,75.0,accepted,2025-09-05
2253,1223,2,2025-07-03,80,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-09-26
2254,1223,50,2025-06-22,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,pending,2025-08-03
2255,1224,23,2025-06-22,100,Recommended based on low credit utilization,100,0.0,71.43,expired,2025-09-01
2256,1224,12,2025-06-20,100,Recommended based on low credit utilization,100,0.0,71.43,pending,2025-09-08
2257,1225,45,2025-06-05,100,"Recommended based on excellent credit score, stable income",100,0.1,87.5,accepted,2025-09-15
2258,1225,41,2025-07-22,95,"Recommended based on excellent credit score, stable income",100,0.1,87.5,declined,2025-10-11
2259,1226,9,2025-07-03,100,"Recommended based on good credit score, high income",100,0.3,80.0,accepted,2025-08-30
2260,1226,27,2025-07-22,99,"Recommended based on good credit score, high income",100,0.3,80.0,pending,2025-08-11
2261,1227,23,2025-06-03,100,Recommended based on stable income,100,0.3872,76.92,accepted,2025-10-25
2262,1227,13,2025-06-07,100,Recommended based on stable income,100,0.3872,76.92,accepted,2025-10-15
2263,1227,5,2025-06-08,100,Recommended based on stable income,100,0.3872,76.92,declined,2025-08-17
2264,1228,5,2025-06-04,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-10-18
2265,1229,40,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.3726,100.0,accepted,2025-10-22
2266,1230,28,2025-07-06,100,"Recommended based on stable income, low credit utilization",100,0.1,50.0,pending,2025-09-15
2267,1231,16,2025-06-25,85,Recommended based on stable income,100,0.8,80.0,pending,2025-09-19
2268,1232,13,2025-07-23,91,Recommended based on low credit utilization,100,0,85.0,accepted,2025-09-27
2269,1232,3,2025-06-19,100,Recommended based on low credit utilization,100,0,85.0,pending,2025-08-06
2270,1232,5,2025-06-13,100,Recommended based on low credit utilization,100,0,85.0,declined,2025-09-20
2271,1233,12,2025-07-24,100,Recommended based on stable income,100,0.3851,83.33,expired,2025-10-25
2272,1233,3,2025-07-29,100,Recommended based on stable income,100,0.3851,83.33,pending,2025-09-03
2273,1233,5,2025-07-08,100,Recommended based on stable income,100,0.3851,83.33,pending,2025-09-12
2274,1234,30,2025-07-08,100,"Recommended based on excellent credit score, high income",100,0.4143,90.48,declined,2025-10-25
2275,1234,25,2025-06-20,99,"Recommended based on excellent credit score, high income",100,0.4143,90.48,declined,2025-08-22
2276,1234,48,2025-06-30,100,"Recommended based on excellent credit score, high income",100,0.4143,90.48,expired,2025-08-16
2277,1234,46,2025-06-30,99,"Recommended based on excellent credit score, high income",100,0.4143,90.48,declined,2025-08-30
2278,1235,47,2025-07-01,82,Standard recommendation,100,0.5,66.67,pending,2025-08-14
2279,1235,3,2025-07-29,100,Standard recommendation,100,0.5,66.67,declined,2025-08-25
2280,1236,47,2025-07-27,90,Recommended based on low credit utilization,100,0.2519,57.14,pending,2025-09-01
2281,1236,3,2025-07-05,100,Recommended based on low credit utilization,100,0.2519,57.14,declined,2025-09-10
